source_id,year,mem_type,mem_fee,paid_by,gender,postal_code,pc1,country,area,age,club,men_section,women_mixed_section,sectiontotal,school,player,coach,official,referee,umpire,ref_l1,ref_l2,ref_l3,ref_l4,ump_l2,ump_l3,ump_l4,ukcc_l1,ukcc_l2,pcs,scs,ish_1,ish_2,first_aid
IMF17-9531020,2017,Student,18,My Club Will Pay,Female,G128JP,G12,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9469661,2017,Student,18,My Club Will Pay,Female,G128NA,G12,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446597,2017,Student,18,My Club Will Pay,Female,G128NU,G12,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446426,2017,Student,18,My Club Will Pay,Female,G128QB,G12,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447204,2017,Student,18,My Club Will Pay,Female,G128RJ,G12,Scotland,UK,23,Glasgow University,,1,1,,1,,,,,,,,,2016-2017,,,2016-2017,,,,,,
IMF17-9451821,2017,Student,18,My Club Will Pay,Female,G129BY,G12,Scotland,UK,23,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9442019,2017,Student,18,I Will Pay,Female,G149HL,G14,Scotland,UK,30,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9467995,2017,Student,18,I Will Pay,Female,G149HW,G14,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9434679,2017,Student,18,I Will Pay,Female,G200SN,G20,Scotland,UK,24,Glasgow City,,1,1,,1,1,,,,,,,,2015-2016,,,2015-2016,,,2015-2016,,,2015-2016
IMF17-9642433,2017,Student,18,My Club Will Pay,Female,G200TH,G20,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448489,2017,Student,18,My Club Will Pay,Female,G2011H,G20,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448027,2017,Student,18,My Club Will Pay,Female,G206RD,G20,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447865,2017,Student,18,My Club Will Pay,Female,G207SB,G20,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9522083,2017,Student,18,My Club Will Pay,Female,G207SE,G20,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451820,2017,Student,18,My Club Will Pay,Female,G207ST,G20,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9482052,2017,Student,18,My Club Will Pay,Female,G23HQ,G23,Scotland,UK,21,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448530,2017,Student,18,My Club Will Pay,Female,G27EA,G27,Scotland,UK,23,Strathclyde University,,1,1,,1,1,1,,1,,,,,,,2015-2016,2016-2017,,,,,,
IMF17-9494470,2017,Student,18,My Club Will Pay,Female,G312JJ,G31,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9440859,2017,Student,18,I Will Pay,Female,G312QU,G31,Scotland,UK,29,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448621,2017,Student,18,My Club Will Pay,Female,G332LD,G33,Scotland,UK,21,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448481,2017,Student,18,My Club Will Pay,Female,G335JA,G33,Scotland,UK,21,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9487275,2017,Student,18,My Club Will Pay,Female,G336PH,G33,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9434938,2017,Student,18,I Will Pay,Female,G36HJ,G36,Scotland,UK,21,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448472,2017,Student,18,My Club Will Pay,Female,G36RN,G36,Scotland,UK,23,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448459,2017,Student,18,My Club Will Pay,Female,G36TR,G36,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448562,2017,Student,18,My Club Will Pay,Female,G36TY,G36,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446335,2017,Student,18,My Club Will Pay,Female,G37TZ,G37,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446315,2017,Student,18,My Club Will Pay,Female,G38PD,G38,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9505118,2017,Student,18,My Club Will Pay,Female,G38RW,G38,Scotland,UK,25,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446320,2017,Student,18,My Club Will Pay,Female,G38TE,G38,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448078,2017,Student,18,My Club Will Pay,Female,G402AD,G40,Scotland,UK,21,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451834,2017,Student,18,My Club Will Pay,Female,G40DZS,G40,Scotland,UK,26,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448486,2017,Student,18,My Club Will Pay,Female,G40GQ,G40,Scotland,UK,23,Strathclyde University,,1,1,,1,,,,,,,,,2016-2017,,,,,,,,,2016-2017
IMF17-9448523,2017,Student,18,My Club Will Pay,Female,G40HL,G40,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448474,2017,Student,18,My Club Will Pay,Female,G40NG,G40,Scotland,UK,19,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448460,2017,Student,18,My Club Will Pay,Female,G40PH,G40,Scotland,UK,23,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9500175,2017,Student,18,My Club Will Pay,Female,G40PS,G40,Scotland,UK,21,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448464,2017,Student,18,My Club Will Pay,Female,G40UB,G40,Scotland,UK,23,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9482673,2017,Student,18,My Club Will Pay,Female,G467LS,G46,Scotland,UK,23,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9455727,2017,Student,18,My Club Will Pay,Female,G49DS,G49,Scotland,UK,24,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9482066,2017,Student,18,I Will Pay,Female,G49EE,G49,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451819,2017,Student,18,My Club Will Pay,Female,G49EH,G49,Scotland,UK,24,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447883,2017,Student,18,My Club Will Pay,Female,G49ET,G49,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448881,2017,Student,18,My Club Will Pay,Female,G641BH,G64,Scotland,UK,25,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447049,2017,Student,18,I Will Pay,Female,G775BN,G77,Scotland,UK,20,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9436859,2017,Student,18,I Will Pay,Female,G775UL,G77,Scotland,UK,20,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,2015-2016
IMF17-9448059,2017,Student,18,My Club Will Pay,Female,G776ZZ,G77,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9463611,2017,Student,18,My Club Will Pay,Female,GU103QW,GU10,England,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9656776,2017,Student,18,I Will Pay,Female,GU227UJ,GU22,England,UK,22,Other,,1,1,,1,1,1,,1,,,,,,,,,,,,,,
IMF17-9449518,2017,Student,18,My Club Will Pay,Female,GU50DB,GU50,England,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450576,2017,Student,18,My Club Will Pay,Female,GU84TS,GU84,England,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9936091,2017,Student,18,I Will Pay,Female,HA86SY,HA86,England,UK,19,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450214,2017,Student,18,My Club Will Pay,Female,HG31ST,HG31,England,UK,20,Edinburgh University,,1,1,Harrogate Ladies College,1,,,,,,,,,,,,,,,,,,
IMF17-9447201,2017,Student,18,My Club Will Pay,Female,HG59LU,HG59,England,UK,27,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447137,2017,Student,18,I Will Pay,Female,KA111BE,KA11,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9540915,2017,Student,18,I Will Pay,Female,KA182QH,KA18,Scotland,UK,20,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9462993,2017,Student,18,I Will Pay,Female,KY103TU,KY10,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,2015-2016,,,,
IMF17-9445619,2017,Student,18,I Will Pay,Female,KY111EE,KY11,Scotland,UK,22,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9462836,2017,Student,18,I Will Pay,Female,KY130PT,KY13,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9421963,2017,Student,18,I Will Pay,Female,KY139XT,KY13,Scotland,UK,20,Other,,1,1,,1,1,1,,1,,,,,,,,,,,,,,
IMF17-9436329,2017,Student,18,My Club Will Pay,Female,KY155LL,KY15,Scotland,UK,21,Edinburgh Capital,,1,1,"St Leonards School, St Andrews",1,,,,,,,,,,,,,,,,,,
IMF17-9523116,2017,Student,18,I Will Pay,Female,KY155PT,KY15,Scotland,UK,21,Robert Gordon University,,1,1,,1,,1,,1,,,,,,,,,,,,,,
IMF17-9451959,2017,Student,18,My Club Will Pay,Female,KY16,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9462244,2017,Student,18,My Club Will Pay,Female,KY168AJ,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9462233,2017,Student,18,My Club Will Pay,Female,KY168BZ,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449261,2017,Student,18,My Club Will Pay,Female,KY168HZ,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9446372,2017,Student,18,My Club Will Pay,Female,KY168NS,KY16,Scotland,UK,21,Glasgow University,,1,1,"St Leonards School, St Andrews",1,,,,,,,,,,,,,,,,,,
IMF17-9447412,2017,Student,18,My Club Will Pay,Female,KY169AZ,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450217,2017,Student,18,My Club Will Pay,Female,KY169BL,KY16,Scotland,UK,22,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451209,2017,Student,18,My Club Will Pay,Female,KY169DG,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449162,2017,Student,18,My Club Will Pay,Female,KY169DL,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9447402,2017,Student,18,My Club Will Pay,Female,KY169EE,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,2016-2017
IMF17-9447656,2017,Student,18,My Club Will Pay,Female,KY169FB,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447624,2017,Student,18,My Club Will Pay,Female,KY169HJ,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9456473,2017,Student,18,My Club Will Pay,Female,KY169HW,KY16,Scotland,UK,23,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447634,2017,Student,18,My Club Will Pay,Female,KY169JF,KY16,Scotland,UK,23,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9452349,2017,Student,18,My Club Will Pay,Female,KY169JT,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447658,2017,Student,18,My Club Will Pay,Female,KY169LY,KY16,Scotland,UK,19,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447737,2017,Student,18,My Club Will Pay,Female,KY169NR,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9453406,2017,Student,18,My Club Will Pay,Female,KY169QR,KY16,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449668,2017,Student,18,My Club Will Pay,Female,KY169UE,KY16,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9462430,2017,Student,18,My Club Will Pay,Female,KY169XD,KY16,Scotland,UK,Not provided,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9448546,2017,Student,18,My Club Will Pay,Female,KY84ED,KY84,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9453647,2017,Student,18,My Club Will Pay,Female,KY86JE,KY86,Scotland,UK,Not provided,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449609,2017,Student,18,My Club Will Pay,Female,LS168DW,LS16,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9447701,2017,Student,18,My Club Will Pay,Female,MK179DU,MK17,Scotland,UK,30,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9443888,2017,Student,18,I Will Pay,Female,ML106QP,ML10,Scotland,UK,22,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9458541,2017,Student,18,I Will Pay,Female,ML37BG,ML37,Scotland,UK,22,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,2016-2017
IMF17-9456515,2017,Student,18,My Club Will Pay,Female,N127BE,N12,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9489603,2017,Student,18,I Will Pay,Female,NE23NT,NE23,England,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9413209,2017,Student,18,I Will Pay,Male,G411HP,G41,Scotland,UK,20,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMP-9422094,2017,Student,18,I Will Pay,Male,G644HQ,G64,Scotland,UK,23,Stirling University,1,,1,,1,,,,,2015-2016,,,,,,,,,,,,,
IMF17-9488246,2017,Student,18,My Club Will Pay,Female,NP81RH,NP81,Wales,UK,24,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9685778,2017,Student,18,I Will Pay,Female,PA86JE,PA86,Scotland,UK,19,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9434901,2017,Student,18,I Will Pay,Female,PH152JE,PH15,Scotland,UK,21,Aberdeen University,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9834398,2017,Student,18,I Will Pay,Female,PH31QL,PH31,Scotland,UK,17,Other,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9447089,2017,Student,18,My Club Will Pay,Female,RG207SR,RG20,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451753,2017,Student,18,My Club Will Pay,Female,RG80NE,RG80,England,UK,Not provided,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449585,2017,Student,18,My Club Will Pay,Female,RG95WD,RG95,England,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450631,2017,Student,18,My Club Will Pay,Female,RH123JD,RH12,England,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9476434,2017,Student,18,I Will Pay,Female,SE14XA,SE14,England,UK,20,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9456007,2017,Student,18,My Club Will Pay,Female,SE17TY,SE17,England,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9616851,2017,Student,18,My Club Will Pay,Female,SW161JE,SW1,England,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9638810,2017,Student,18,I Will Pay,Female,TD36JU,TD3,Scotland,UK,26,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9455873,2017,Student,18,I Will Pay,Female,TD57NR,TD5,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9528229,2017,Student,18,I Will Pay,Female,TD97AY,TD9,Scotland,UK,19,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449577,2017,Student,18,My Club Will Pay,Female,TN129LS,TN12,England,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449660,2017,Student,18,My Club Will Pay,Female,TN161QE,TN16,England,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451796,2017,Student,18,My Club Will Pay,Female,TW105BX,TW10,England,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9449521,2017,Student,18,My Club Will Pay,Female,W25JT,W2,England,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9460683,2017,Student,18,My Club Will Pay,Female,WR24RF,WR2,England,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9895785,2017,Summer,6.5,I Will Pay,Male,EH74BS,EH74,Scotland,UK,24,Other,1,,1,,1,1,1,1,,2013-2014,,,,,,,,,,,,,
IMF17-9895782,2017,Summer,6.5,I Will Pay,Female,EH394QX,EH39,Scotland,UK,24,Aberdeen City,,1,1,,1,,,,,,,,,,,2015-2016,,2014-2015,,,,,
IMF17-10003001,2018,Adult,25,I Will Pay,Male,DG11QG,DG11,Scotland,UK,25,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10003020,2018,Adult,25,I Will Pay,Male,EH38JL,EH38,Scotland,UK,25,Glasgow City,1,,1,Wellington,1,,,,,,,,,,,,,,,,,,
IMF17-10003310,2018,Adult,25,My Club Will Pay,Male,G775TH,G77,Scotland,UK,24,Glasgow City,1,,1,,1,,,,,2011-2012,,,,,,,,,,,,,
IMF17-10003584,2018,Adult,25,I Will Pay,Male,G775HT,G77,Scotland,UK,24,Glasgow City,1,,1,,1,1,1,1,,2015-2016,2016-2017,,,,,,2015-2016,,,,,,
IMF17-10003728,2018,Adult,25,I Will Pay,Male,EH89UW,EH89,Scotland,UK,24,Glasgow City,1,,1,,1,,,,,2013-2014,,,,,,,,,,,,,
IMF17-10004595,2018,Adult,25,My Club Will Pay,Male,G206RB,G20,Scotland,UK,24,Glasgow City,1,,1,,1,,,,,2015-2016,,,,,,,,,,,,,
IMF17-10005470,2018,Adult,25,I Will Pay,Male,G775BA,G77,Scotland,UK,22,Glasgow City,1,,1,,1,,1,1,,2014-2015,,,,,,,2015-2016,2016-2017,,2016-2017,,,2016-2017
IMF17-10007782,2018,Adult,25,I Will Pay,Male,G206RD,G20,Scotland,UK,22,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10044360,2018,Adult,25,I Will Pay,Female,AB228DW,AB22,Scotland,UK,Not provided,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10035692,2018,Adult,25,I Will Pay,Female,AB326XJ,AB32,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10326997,2018,Adult,25,I Will Pay,Female,AB393YA,AB39,Scotland,UK,22,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989402,2018,Adult,25,I Will Pay,Female,EH104RB,EH10,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9961139,2018,Adult,25,My Club Will Pay,Female,EH111LN,EH11,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9965146,2018,Adult,25,I Will Pay,Female,EH112AD,EH11,Scotland,UK,23,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10338040,2018,Adult,25,My Club Will Pay,Female,EH125FA,EH12,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9961035,2018,Adult,25,My Club Will Pay,Female,EH126DQ,EH12,Scotland,UK,Not provided,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9990619,2018,Adult,25,I Will Pay,Female,EH12AN,EH12,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,1,1,,1,,,,,2015-2016,,,,,,,,,
IMF18-9989599,2018,Adult,25,I Will Pay,Female,EH12AS,EH12,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10119104,2018,Adult,25,My Club Will Pay,Female,EH165TH,EH16,Scotland,UK,28,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10028668,2018,Adult,25,I Will Pay,Female,EH217RG,EH21,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10139633,2018,Adult,25,I Will Pay,Female,EH217RY,EH21,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,2014-2015,,,2015-2016,,,,,,2017-2018
IMF18-10030027,2018,Adult,25,I Will Pay,Female,EH222ED,EH22,Scotland,UK,34,Edinburgh Thistle,,1,1,,1,1,1,,1,,,,,2010-2011,2012-2013,,2010-2011,,,,,,2010-2011
IMF17-9962399,2018,Adult,25,I Will Pay,Female,EH269HH,EH26,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9961492,2018,Adult,25,My Club Will Pay,Female,EH320PR,EH32,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9961056,2018,Adult,25,My Club Will Pay,Female,EH35DQ,EH35,Scotland,UK,33,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9990631,2018,Adult,25,I Will Pay,Female,EH35EH,EH35,Scotland,UK,37,Edinburgh Thistle,,1,1,,,,1,,1,,,,,2017-2018,,,,,,,,,
IMF18-9979405,2018,Adult,25,I Will Pay,Female,EH35HU,EH35,Scotland,UK,26,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9990842,2018,Adult,25,I Will Pay,Female,EH35LA,EH35,Scotland,UK,32,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9961038,2018,Adult,25,My Club Will Pay,Female,EH35QP,EH35,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10118562,2018,Adult,25,My Club Will Pay,Female,EH36EG,EH36,Scotland,UK,22,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9973436,2018,Adult,25,My Club Will Pay,Female,EH36NG,EH36,Scotland,UK,23,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9992068,2018,Adult,25,My Club Will Pay,Female,EH37EG,EH37,Scotland,UK,22,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9962491,2018,Adult,25,My Club Will Pay,Female,EH394RQ,EH39,Scotland,UK,25,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9961050,2018,Adult,25,My Club Will Pay,Female,EH39RH,EH39,Scotland,UK,22,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989743,2018,Adult,25,I Will Pay,Male,G413LR,G41,Scotland,UK,26,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9981707,2018,Adult,25,My Club Will Pay,Female,EH41DZ,EH41,Scotland,UK,24,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10015954,2018,Adult,25,My Club Will Pay,Female,EH41LT,EH41,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9997034,2018,Adult,25,I Will Pay,Male,EH181AU,EH18,Scotland,UK,24,Edinburgh City,1,,1,,1,,,,,2016-2017,,,,,,,,,,,,,
IMF17-9997188,2018,Adult,25,I Will Pay,Male,G14EP,G14,Scotland,UK,30,Glasgow City,1,,1,,1,,1,1,,2016-2017,,,,,,,2015-2016,,,,,,2016-2017
IMF17-9998697,2018,Adult,25,I Will Pay,Male,G120PZ,G12,Scotland,UK,29,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9998700,2018,Adult,25,I Will Pay,Male,G415DA,G41,Scotland,UK,Not provided,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9998720,2018,Adult,25,I Will Pay,Male,G14PD,G14,Scotland,UK,29,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10002754,2018,Adult,25,I Will Pay,Male,EH221SN,EH22,Scotland,UK,30,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10003621,2018,Adult,25,I Will Pay,Male,EH52GB,EH52,Scotland,UK,31,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10005982,2018,Adult,25,I Will Pay,Male,EH75SR,EH75,Scotland,UK,34,Edinburgh City,1,,1,,1,,,,,,,,,,,,2011-2012,,2013-2014,,,,2016-2017
IMF18-10005996,2018,Adult,25,I Will Pay,Male,EH141PB,EH14,Scotland,UK,30,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10006042,2018,Adult,25,I Will Pay,Male,EH65DW,EH65,Scotland,UK,26,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10006204,2018,Adult,25,I Will Pay,Male,EH112LJ,EH11,Scotland,UK,29,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10006610,2018,Adult,25,I Will Pay,Male,EH268JW,EH26,Scotland,UK,28,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10006669,2018,Adult,25,I Will Pay,Male,EH35NJ,EH35,Scotland,UK,36,Edinburgh City,1,,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9961172,2018,Adult,25,My Club Will Pay,Female,EH41QX,EH41,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,2012-2013,2013-2014,,,,,
IMF18-10007469,2018,Adult,25,I Will Pay,Male,EH65DU,EH65,Scotland,UK,25,Edinburgh City,1,,1,,1,,,,,2012-2013,,,,,,,2013-2014,2013-2014,,,,,
